date,realized_pnl,hs_var99,hs_es975,param_var99,param_es975,mc_var99,mc_es975,mc_df
2020-10-06,-814875.1961666964,4833279.610697169,4335891.701423454,2650142.656607667,2663613.808162695,3174226.2270142804,3317631.5234569674,4.639739436368818
2020-10-07,780107.7339286729,4833279.610697169,4335891.701423454,2657842.335568235,2671326.9501110953,2941755.5966182863,3150332.7823318196,4.644528687132094
2020-10-08,640339.4364419206,4833279.610697169,4335891.701423454,2656396.9742164016,2669890.7695535333,2791840.4598558424,2858099.0824798807,4.645818011490378
2020-10-09,903189.6459472149,4833279.610697169,4335891.701423454,2656141.4533436163,2669640.101198284,3165429.190109834,3287238.148755013,4.646657724071712
2020-10-12,1210144.8109859754,4833279.610697169,4335891.701423454,2655795.4477999234,2669306.990157202,2899990.236329782,3006086.2532715793,4.648963346259284
2020-10-13,-297731.97117468057,4833279.610697169,4335891.701423454,2656754.6631138385,2670290.273475168,3023576.539077218,3272115.1362238093,4.653667405063594
2020-10-14,-320935.92874939163,4833279.610697169,4335891.701423454,2658723.6255303943,2672262.1453439267,2853436.8625331754,3037105.903925727,4.654838164376242
2020-10-15,-232797.11363673338,4833279.610697169,4335891.701423454,2661223.0269372426,2674764.7823139424,3171892.0147034023,3140732.4812643277,4.656237639540895
2020-10-16,-214570.15006835002,4833279.610697169,4335891.701423454,2660072.851723112,2673612.09938988,2926473.056997289,3113896.586712568,4.6554001180638656
2020-10-19,-904493.2591216153,4833279.610697169,4335891.701423454,2662073.2095368695,2675613.96628365,2906576.728984845,3012482.418358185,4.656312150709383
2020-10-20,105450.11234194366,4833279.610697169,4335891.701423454,2669235.871980069,2682795.290391118,2915317.4819439803,3156845.14964292,4.662045206120225
2020-10-21,-17997.623998738687,4833279.610697169,4335891.701423454,2669526.8015210964,2683086.0180527964,3071347.363527937,3152762.3157128515,4.662096262019139
2020-10-22,-247789.9513752022,4833279.610697169,4335891.701423454,2670651.6643091193,2684210.1813565833,2970948.7698305454,3098078.155138023,4.662309372513451
2020-10-23,335911.9318809515,4833279.610697169,4335891.701423454,2672998.649095757,2686558.628689331,2963342.9295156994,3209058.5558962123,4.663326167929553
2020-10-26,-768209.5681422099,4833279.610697169,4335891.701423454,2672170.897347619,2685732.130517675,2990546.469366469,3166870.9887005524,4.663315437752545
2020-10-27,302211.34089011914,4833279.610697169,4335891.701423454,2676714.5739068296,2690287.796388754,3043091.7764326953,3130722.686144829,4.6670298568451445
2020-10-28,-2313041.552413745,4833279.610697169,4335891.701423454,2676999.4165871013,2690566.6349698906,3015686.9151385264,3046948.5153416838,4.665945905072679
2020-10-29,443907.01591521566,4833279.610697169,4335891.701423454,2709685.1833321103,2723361.2132933466,3139711.950898476,3390979.208392984,4.693395938946589
2020-10-30,-1121206.5737042108,4833279.610697169,4335891.701423454,2709751.3406046135,2723425.739335491,3091613.0425075023,3239911.7154688775,4.693085999495052
2020-11-02,837001.2587422421,4833279.610697169,4335891.701423454,2719574.351178851,2733275.662066525,3097008.6765443953,3278146.9055257007,4.701602912594278
2020-11-03,851569.5200618892,4833279.610697169,4335891.701423454,2715362.9809963056,2729069.741413786,3050736.698428023,3291533.25052148,4.701297497626822
2020-11-04,2374224.5545592126,4833279.610697169,4335891.701423454,2714899.8046133965,2728618.20213388,2901293.919699005,3138625.381488558,4.703510500775902
2020-11-05,1647562.926028932,4833279.610697169,4335891.701423454,2723068.5021753106,2736882.68170277,3022837.498414468,3180678.1215318996,4.72202134473597
2020-11-06,-228576.09160437598,4833279.610697169,4335891.701423454,2725158.15081274,2739017.8030474978,3268004.824809332,3413552.905002265,4.731565032303362
2020-11-09,-1179851.5888325602,4833279.610697169,4335891.701423454,2725493.9207932726,2739354.1679234994,3043381.3713598964,3256190.1113550975,4.731811431194618
2020-11-10,-615188.5154780318,4833279.610697169,4335891.701423454,2737182.832808427,2751073.241066727,3296907.7720374726,3366766.1469860133,4.742115352777123
2020-11-11,754312.7570559365,4833279.610697169,4335891.701423454,2742131.343524314,2756030.862240361,3016627.804667903,3081472.4457535483,4.745856644420417
2020-11-12,50707.54601688372,4833279.610697169,4335891.701423454,2741987.7704927884,2755894.45478472,2957101.211227517,3121997.0351245175,4.747364053738291
2020-11-13,795546.4326389763,4833279.610697169,4335891.701423454,2742960.430654365,2756865.4830803256,3129187.3263670104,3543445.634716572,4.747350570208722
2020-11-16,589989.330401247,4833279.610697169,4335891.701423454,2742177.374697275,2756092.046180692,2913079.470834833,3047307.305013703,4.749167293859134
2020-11-17,-128012.85918146554,4833279.610697169,4335891.701423454,2741713.2049478726,2755632.153669035,3002813.581527519,3172322.574353273,4.749941823608413
2020-11-18,-560197.6498495954,4833279.610697169,4335891.701423454,2742318.6303743334,2756238.2616102444,2940288.576143184,3081012.4906026437,4.750312577563039
2020-11-19,398481.6054572431,4833279.610697169,4335891.701423454,2744007.249872478,2757931.118904679,3193604.0208668346,3359838.552303171,4.751846500970537
2020-11-20,-22141.63513741918,4833279.610697169,4335891.701423454,2743126.1597652747,2757051.895577331,3145728.057575532,3359262.666407234,4.751942774458647
2020-11-23,-206710.7458119243,4833279.610697169,4335891.701423454,2744628.9783579246,2758550.4914449365,2987007.6606510906,3329809.822393068,4.751552229250094
2020-11-24,410119.93688798585,4833279.610697169,4335891.701423454,2746777.4768785876,2760699.7124752905,3071312.765678259,3218401.4959948994,4.752488623944622
2020-11-25,-64214.96462495819,4833279.610697169,4335891.701423454,2746070.2856070222,2759994.5199531675,3120186.249779775,3241063.8818130232,4.752679562069379
2020-11-27,449723.9571906148,4833279.610697169,4335891.701423454,2744492.820947987,2758414.3669765173,3096907.712076876,3217489.783839684,4.751512128079984
2020-11-30,-489317.9487438646,4833279.610697169,4335891.701423454,2736911.6404106114,2750820.614867583,3036978.824416884,3238149.2504156656,4.746084906236994
2020-12-01,717358.2056985695,4833279.610697169,4335891.701423454,2741042.6254410394,2754957.36418308,3007480.2369851014,3067005.979383444,4.748835441088356
2020-12-02,16029.082405553287,4833279.610697169,4335891.701423454,2740063.187547647,2753985.469165656,3198402.3726094984,3277237.0499898554,4.75013313015621
2020-12-03,452423.6550424112,4833279.610697169,4335891.701423454,2740101.8246521363,2754024.1279862,3103251.262388635,3167328.692428674,4.750151981503707
2020-12-04,29612.273210685606,4833279.610697169,4335891.701423454,2739716.8356190375,2753641.1238130885,2948223.1195141864,3065252.208788785,4.750451229994906
2020-12-07,497795.20766023657,4833279.610697169,4335891.701423454,2738643.8936536117,2752566.931745257,3172568.8984744307,3357427.948822977,4.749783912665484
2020-12-08,329245.8551740287,4833279.610697169,4335891.701423454,2737393.9300373136,2751320.046489904,3148581.4292345997,3298289.042569171,4.750007994057959
2020-12-09,-1156573.6775964145,4833279.610697169,4335891.701423454,2737695.9917967925,2751617.580057502,3423240.929572592,3642131.369363594,4.749127075220692
2020-12-10,390315.1803520432,4833279.610697169,4335891.701423454,2748701.937120677,2762652.756216181,3397103.217636093,3501535.2283060444,4.759277399501956
2020-12-11,-34074.55798569425,4833279.610697169,4335891.701423454,2748766.5760933547,2762716.8571703634,3211102.85840178,3331082.4321393636,4.759180848632331
2020-12-14,-194388.30027446104,4833279.610697169,4335891.701423454,2749884.37933468,2763834.3172762273,3014326.215889598,3195538.496708682,4.759514171991775
2020-12-15,847647.6165521115,4833279.610697169,4335891.701423454,2751240.2445400325,2765191.629430703,2904620.5778217646,3093040.227529449,4.76033796616022
2020-12-16,220092.81036570232,4833279.610697169,4335891.701423454,2749367.6788136945,2763329.174610644,2887386.278654261,3014354.8272675574,4.76187646788248
2020-12-17,453221.02977478923,4833279.610697169,4335891.701423454,2749649.1708460515,2763609.8759926176,3125880.8358654985,3256833.359720651,4.7618022617123135
2020-12-18,-292874.05998571555,4833279.610697169,4335891.701423454,2749328.737398954,2763291.2782514594,3253662.6094288887,3364371.6463462156,4.7620961438551745
2020-12-21,-241816.04008099728,4833279.610697169,4335891.701423454,2751529.823166823,2765495.0402746485,2963167.889940029,3193644.7738990653,4.763514121412539
2020-12-22,-66562.99990821266,4833279.610697169,4335891.701423454,2753654.743048538,2767621.6999747255,2856317.6611258825,2990267.0885421312,4.76469386182533
2020-12-23,-46166.24797964437,4833279.610697169,4335891.701423454,2755373.7387768123,2769336.3436990334,3071037.9640970253,3276463.222310035,4.764347906179951
2020-12-24,319161.8926020746,4833279.610697169,4335891.701423454,2755763.804953503,2769726.676908763,3037488.5887875264,3257749.695955884,4.76455224923716
2020-12-28,441681.77943145466,4833279.610697169,4335891.701423454,2752030.64620369,2765989.7687694863,2848244.893471282,3169435.52441892,4.762336141490392
2020-12-29,131427.4880554172,4833279.610697169,4335891.701423454,2750305.4723750628,2764266.472196991,3084950.7890109974,3449848.4839151725,4.76212244657171
2020-12-30,344233.3301839107,4833279.610697169,4335891.701423454,2749793.140611499,2763730.5359113687,3173096.676019383,3389984.3673306014,4.756877431403617
2020-12-31,287472.77898898476,4833279.610697169,4335891.701423454,2748563.242685147,2762501.7500860807,3145217.941643985,3362948.335244161,4.7566781389053086
2021-01-04,-331883.5411265076,4833279.610697169,4335891.701423454,2748417.9129127287,2762356.7905284637,3221956.935374291,3394551.728461,4.756708122418865
2021-01-05,465644.8777135608,4833279.610697169,4335891.701423454,2749548.5056022196,2763489.5303282635,3154754.370634688,3294544.430456233,4.757600605290302
2021-01-06,-949192.8901071395,4833279.610697169,4335891.701423454,2748602.6561209923,2762546.4551425544,3169857.4302448593,3499241.053713593,4.757875592598384
2021-01-07,758386.6117619232,4833279.610697169,4335891.701423454,2757729.8343588915,2771691.205061335,3175305.527229384,3251678.5975916823,4.7650190803992984
2021-01-08,84123.81112664282,4833279.610697169,4335891.701423454,2757288.7317337836,2771258.4058704465,3067537.637608566,3236738.58813886,4.766714056920598
2021-01-11,-700999.1846431352,4833279.610697169,4335891.701423454,2758160.865112813,2772128.5747209517,3004898.0226488607,3108411.411013094,4.766589831848858
2021-01-12,149163.61673609275,4833279.610697169,4335891.701423454,2762941.063062207,2776919.80551248,3022391.478735198,3112686.571924434,4.77082535477535
2021-01-13,452504.28899551556,4833279.610697169,4335891.701423454,2763248.547385905,2777226.8198167314,3232143.215220039,3480284.353114663,4.7708312703249
2021-01-14,-362617.3765264652,4833279.610697169,4335891.701423454,2763179.6092568343,2777158.5743823173,3070455.8525010343,3347729.730376382,4.770963627706743
2021-01-15,-609416.8316505901,4833279.610697169,4335891.701423454,2765607.696526322,2779590.266133509,3107841.5345903104,3343003.17498305,4.7726890609218415
2021-01-19,895690.7378247888,4833279.610697169,4335891.701423454,2769586.373132199,2783577.445577138,3338014.12707217,3404726.6339353137,4.776097826539396
2021-01-20,1313123.8286405785,4833279.610697169,4335891.701423454,2769418.7212585057,2783422.060735009,3148164.881641666,3296715.0961415246,4.778807356051406
2021-01-21,18964.766727781953,4833279.610697169,4335891.701423454,2770752.3416411863,2784784.117784278,3248131.9331612578,3391364.797091187,4.785531575332767
2021-01-22,-289219.59633458796,4833279.610697169,4335891.701423454,2769414.353660931,2783444.4170880844,3208813.6761454903,3236383.686456806,4.7846228142955365
2021-01-25,663544.367137287,4833279.610697169,4335891.701423454,2765296.432847375,2779315.60467336,3245868.083449066,3356368.642714263,4.780607463565176
2021-01-26,-175117.95244972472,4833279.610697169,4335891.701423454,2765095.1340961065,2779119.099830583,3275286.245888793,3434379.3268726203,4.781627462303691
2021-01-27,-1621144.370564834,4833279.610697169,4335891.701423454,2767228.955044492,2781252.4890812095,2991504.110032615,3073866.826857217,4.782337522871544
2021-01-28,319973.56199212465,4833279.610697169,4335891.701423454,2784781.4222283605,2798859.0075271595,3140499.6091494807,3369653.7351354505,4.800307854675443
2021-01-29,-1440795.0035053084,4833279.610697169,4335891.701423454,2778026.047480321,2792091.642762877,3181123.524750741,3399730.077002207,4.79491832828537
2021-02-01,1424495.9809993526,4833279.610697169,4335891.701423454,2793836.618811498,2807941.5449100467,2934379.076118612,3081973.626397769,4.809540765405998
2021-02-02,528379.8954674373,4833279.610697169,4335891.701423454,2796410.3552487995,2810543.679704674,3024162.29110015,3163079.2035103277,4.816851651044272
2021-02-03,-251057.07144652598,4833279.610697169,4335891.701423454,2795849.8258455996,2809986.6432790845,3135132.065747086,3329641.2815170623,4.817473867185678
2021-02-04,184403.85457069505,4833279.610697169,4335891.701423454,2798543.5367326327,2812679.3213202525,3401794.6389951403,3549877.023503932,4.818299598446245
2021-02-05,208414.75771399427,4833279.610697169,4335891.701423454,2797661.6568327486,2811797.451454495,3012794.056011197,3202694.23198094,4.8179503287211904
2021-02-08,627015.3677407205,4833279.610697169,4335891.701423454,2798241.3286074814,2812371.7479863013,3224685.746870238,3363699.844244999,4.816882169163725
2021-02-09,149139.63843566878,4833279.610697169,4335891.701423454,2796909.3453893038,2811045.4130628426,3275843.950368345,3347166.5519125396,4.817716670071677
2021-02-10,196971.6474393499,4833279.610697169,4335891.701423454,2797502.6036319262,2811637.000433965,3150751.6211122083,3254766.701607803,4.8175459971258086
2021-02-11,-3793.0982305229386,4833279.610697169,4335891.701423454,2796708.8100297055,2810843.363400623,3109413.231617674,3213120.1138209817,4.8172676138680055
2021-02-12,-90114.1904419863,4833279.610697169,4335891.701423454,2797708.285179148,2811842.14101528,3093058.583318587,3263040.074184924,4.817495778314483
2021-02-16,-656426.0216441961,4833279.610697169,4335891.701423454,2798982.9765591547,2813116.88023606,3255273.2754834085,3462015.3982882723,4.818015020768535
2021-02-17,-98855.22596983484,4833279.610697169,4335891.701423454,2804892.4723472944,2819032.855025719,3055327.8214655835,3312253.895372132,4.821912816501463
2021-02-18,-456860.0942877529,4833279.610697169,4335891.701423454,2804255.227163911,2818394.6816350915,3079816.0403986624,3209091.743474401,4.821431203354233
2021-02-19,-348337.2149463167,4833279.610697169,4335891.701423454,2805411.896666125,2819553.9557029987,3145252.715860089,3254070.850372182,4.822523941491045
2021-02-22,-1023104.3737978556,4833279.610697169,4335891.701423454,2789229.474734927,2803317.9845205033,3347666.310676653,3635703.4016326363,4.804853166827832
2021-02-23,-85297.69320235556,4833279.610697169,4335891.701423454,2779278.265047955,2793330.9451785204,3119516.983928268,3234883.725766451,4.793989252121889
2021-02-24,253390.29660851666,4833279.610697169,4335891.701423454,2779715.656983458,2793768.7236877447,3119948.971814218,3315127.814026666,4.7942474340771755
2021-02-25,-2368520.605469475,4833279.610697169,4329939.939698759,2746257.037795051,2760197.1468345667,2852298.3327927003,2966982.0980032845,4.76211486344462
2021-02-26,239551.13850425428,4833279.610697169,4334794.78630377,2777873.218404573,2791925.2511385484,3189978.5899890033,3361520.8370509804,4.793385516576174
2021-03-01,1217416.1242898882,4833279.610697169,4334794.78630377,2766026.67682037,2779978.000927944,3108054.4112477098,3287963.9984675404,4.770651972362861
2021-03-02,-573476.1763820768,4833279.610697169,4334794.78630377,2760692.1663042856,2774655.812172006,3166922.085701052,3452027.980926269,4.771265516557225
2021-03-03,-1448040.491948429,4833279.610697169,4334794.78630377,2758398.9892414776,2772300.890467066,3205209.9646255625,3267157.714629314,4.758721100953418
2021-03-04,-1249358.212425279,4833279.610697169,4334794.78630377,2765710.7757737515,2779638.0546605834,3331033.251185358,3512254.478747154,4.766424819770268
2021-03-05,1012252.7900886268,4833279.610697169,4334794.78630377,2778084.934054803,2792044.074652675,2845562.6796092424,3061725.8065814897,4.777878775415354
2021-03-08,-1348709.657772265,4833279.610697169,4112132.320965324,2701204.9212506344,2714882.122412283,2931243.287405267,3031882.232082936,4.73042914678528
2021-03-09,2075919.309627045,4833279.610697169,4112132.320965324,2712949.417708977,2726629.6364560113,2905871.203144823,3029975.447859714,4.734879812689522
2021-03-10,210369.1951063151,4833279.610697169,3891470.265401942,2643908.9668503087,2657366.0988749512,2890393.931202487,3015742.0680238623,4.702717020041886
2021-03-11,874452.4248070451,2974279.479329959,3283837.1320059425,2440817.610959205,2453405.9335432723,2851218.044092296,2961985.074154275,4.850593115282755
2021-03-12,-841454.7041553328,2974279.479329959,3283837.1320059425,2397995.774353575,2410316.672288684,2914727.684873661,2985842.1578637585,4.810299827433858
2021-03-15,627318.1042827434,2368520.605469475,2698410.1434945473,2215709.5830324017,2227233.8222565316,2423806.509333667,2583747.087475729,5.14265083703539
2021-03-16,27222.38730505037,2368520.605469475,2698410.1434945473,2203317.674768624,2214750.2593227327,2298996.5483983266,2531497.7358756624,5.101683362764216
2021-03-17,116197.8007030561,2334536.679234402,2262970.1526684077,2065698.4869023648,2076549.167976339,2192435.9176681917,2407282.178065856,5.378730640470899
2021-03-18,-1589220.5089703004,2334536.679234402,2262970.1526684077,2066541.1553796753,2077385.5507827357,2322969.292972026,2362095.494531852,5.371948295821779
2021-03-19,354684.4383139036,2334536.679234402,2262970.1526684077,2087332.524914415,2098248.2191286567,2438452.7949384544,2523783.6333615547,5.415265779545257
2021-03-22,837092.6443085666,2334536.679234402,2262970.1526684077,2087428.4706609496,2098338.7539474615,2315196.9800421135,2500286.241154678,5.409727965450298
2021-03-23,-402632.47891238926,2334536.679234402,2262970.1526684077,1983909.3891437815,1994226.7859597092,2085026.1276229934,2177269.373461034,6.446586062816104
2021-03-24,-538487.7649857529,2334536.679234402,2262970.1526684077,1988023.3012033503,1998345.5416174647,2190367.790779302,2232464.751141149,6.456082940771125
2021-03-25,-72557.18536212678,2334536.679234402,2262970.1526684077,1948282.520592225,1958331.2229794036,2132154.997008512,2327730.0752033633,6.682586660082679
2021-03-26,989006.384869575,2334536.679234402,2262970.1526684077,1926263.957395483,1936234.9351265698,2148901.986672072,2149667.19973094,6.560690583037907
2021-03-29,-483178.15940065484,2334536.679234402,2262970.1526684077,1919618.3602494567,1929542.6865660625,2103174.904503033,2167293.430866727,6.499647110956558
2021-03-30,-276460.9084531417,2334536.679234402,2262970.1526684077,1908681.3207507853,1918566.7717356484,2202666.301806772,2223963.6326113925,6.434051402560813
2021-03-31,561766.1159489154,2334536.679234402,2202519.1459801774,1872923.0322959044,1882670.2564659542,1920923.0760342455,2068216.5961465233,6.334198707125052
2021-04-01,1357063.0628909958,2334536.679234402,2202519.1459801774,1862893.2344853855,1872566.30099571,2081286.8226849244,2087541.3568636314,6.244986379047664
2021-04-05,746927.2676089647,2334536.679234402,2202519.1459801774,1858649.45769772,1868343.7335502834,1942227.909869247,2026156.6884698288,6.27095233283937
2021-04-06,312905.7168216397,2334536.679234402,2202519.1459801774,1779590.5128534,1788827.3367031605,1902438.448597282,1970330.6436619475,9.384370089630423
2021-04-07,-282300.4891102886,2334536.679234402,2202519.1459801774,1776746.1664304526,1785980.4640767172,1882359.325384546,1896595.3618440705,9.329453384688065
2021-04-08,797428.6543208233,2334536.679234402,2202519.1459801774,1776461.5958025798,1785665.376868796,1811483.0132126894,1835269.1180832325,9.223995360712514
2021-04-09,48344.3353728435,2334536.679234402,2202519.1459801774,1776088.471042079,1785288.8388381165,1818086.6069585914,1796471.5750854793,9.206351046596364
2021-04-12,-177256.0036243084,2334536.679234402,2202519.1459801774,1775750.3113601971,1784950.3694011306,1951504.4870334528,1989657.6518920672,9.200021242314996
2021-04-13,654692.3555961094,2334536.679234402,2202519.1459801774,1762340.1517355302,1771430.0913659036,1825074.2638459278,1888838.0400204007,9.105059351006204
2021-04-14,-438717.15826412325,2334536.679234402,2202519.1459801774,1756945.7766678429,1766033.0463281574,1898314.6584268673,2018415.7469970337,9.016533884149919
2021-04-15,1367565.7935114237,2334536.679234402,2202519.1459801774,1760387.0605017596,1769466.3068952637,1949446.2761497411,1982170.5700540536,9.036812284060389
2021-04-16,44855.88483678934,2334536.679234402,2202519.1459801774,1765470.6692183167,1774590.481184606,1980624.601769143,2005287.206456306,9.198622681729127
2021-04-19,-481945.1726105467,2334536.679234402,2202519.1459801774,1760214.923329675,1769321.40731784,1935837.6243821927,2024317.9874211126,9.06384598262062
2021-04-20,-280134.5155904908,2334536.679234402,2202519.1459801774,1737126.3737018416,1746144.0923360512,1826400.8745240753,1837326.3758597681,8.798377617809566
2021-04-21,712326.2531485729,2334536.679234402,2202519.1459801774,1732610.8458838228,1741570.3206082021,1829623.7765899121,1873441.762295534,8.656181490770535
2021-04-22,-541734.0823032178,2334536.679234402,2202519.1459801774,1732812.5412886795,1741783.1061778532,1911565.4479478057,1967662.2827660714,8.701953099204122
2021-04-23,601131.9074374716,2334536.679234402,2202519.1459801774,1737860.3776380871,1746831.1762723653,1836202.0689137653,1887430.274000388,8.766653486655962
2021-04-26,209050.58126605672,2334536.679234402,2202519.1459801774,1737817.478999136,1746795.566400611,1866196.5247256288,1921200.4952351444,8.796962578393588
2021-04-27,-355615.7371405624,2334536.679234402,2202519.1459801774,1735148.8917435515,1744123.474209782,1833748.57679277,1940561.7648755542,8.74732153418356
2021-04-28,58684.48146689921,2334536.679234402,2202519.1459801774,1728690.3304073957,1737592.383710849,1931115.3150707288,1934973.178881992,8.622738605605567
2021-04-29,102650.04601734481,2334536.679234402,2202519.1459801774,1716190.3856944363,1725053.1209296747,1844852.9717217395,1880275.210654249,8.375513108443208
2021-04-30,-500224.9588889348,2334536.679234402,2202519.1459801774,1695932.8069740445,1704726.1418447173,1842959.7133317841,1932614.70224086,8.078605869899702
2021-05-03,166242.8195650114,2334536.679234402,2202519.1459801774,1701027.233117703,1709828.787530113,1852330.6550866924,1874473.3658048443,8.157472242186971
2021-05-04,-603763.8327850746,2334536.679234402,2202519.1459801774,1701390.2583399396,1710187.8109058118,1806151.3769335877,1869202.4449877238,8.147146806038492
2021-05-05,91945.22924160464,2334536.679234402,2202519.1459801774,1699967.9507507419,1708760.6465057943,1791795.164182574,1842098.5962403046,8.12060009118562
2021-05-06,772737.0169507321,2334536.679234402,2202519.1459801774,1695332.0258362396,1704077.329680881,1880180.7304050971,1944794.062396505,7.985456578781038
2021-05-07,492850.2520016689,2334536.679234402,2202519.1459801774,1696012.2486204726,1704765.1816048855,1811384.1496922805,1812096.0309538764,8.013109139485419
2021-05-10,-1200009.9181019673,2334536.679234402,2202519.1459801774,1693990.2526609276,1702746.3034079724,1773906.5944988239,1874353.167870198,8.003080783029858
2021-05-11,-463833.352639003,2334536.679234402,2202519.1459801774,1701574.0288512858,1710358.5976025073,1866533.7312570428,1929957.3900190264,8.109551807176919
2021-05-12,-1862753.8783976408,2334536.679234402,2202519.1459801774,1701307.6525035778,1710091.3951206075,1949971.5820806292,2009761.487727942,8.10436507851348
2021-05-13,598969.7230634355,2334536.679234402,2215076.855336459,1730421.3064014895,1739292.084598052,1906655.082519137,1902311.6638290526,8.291256425011369
2021-05-14,1441847.054037969,2334536.679234402,2215076.855336459,1730260.589610502,1739139.4348083455,1874680.655180745,1862318.233499387,8.317225131534462
2021-05-17,-86963.53709004003,2334536.679234402,2215076.855336459,1734701.7809223286,1743611.5045521383,2000701.5017245247,2031412.8364659785,8.389325183848392
2021-05-18,-296617.11474684137,2334536.679234402,2215076.855336459,1733931.2734465536,1742839.4878909583,1844589.06789197,1879973.775701283,8.374624177688826
2021-05-19,-135945.71807471378,2334536.679234402,2215076.855336459,1733618.8633354697,1742497.2012430953,1880438.8389558261,1976438.9514521281,8.300659433076865
2021-05-20,1035240.752151019,2334536.679234402,2215076.855336459,1728042.262357627,1736904.2440892626,1849353.9407155633,1915372.6895931321,8.189856370621737
2021-05-21,-164725.75199397333,2334536.679234402,2215076.855336459,1730058.322507096,1738947.566056698,1814107.8029162376,1905136.9241540048,8.284735736136732
2021-05-24,839149.1343180018,2334536.679234402,2215076.855336459,1730919.6648643804,1739810.3337673703,1863071.0558252123,1933533.673531337,8.299734546990706
2021-05-25,425453.4973935629,2334536.679234402,2215076.855336459,1731890.2459028834,1740791.0902369153,1893021.3020530117,1995535.9251410847,8.33995591779314
2021-05-26,133468.30290237803,2334536.679234402,2215076.855336459,1729705.6960151207,1738607.971312419,1877107.7738036427,1930282.5047686207,8.31999483841168
2021-05-27,-152241.41376811644,2334536.679234402,2215076.855336459,1728810.116355706,1737693.2142049207,1847820.849146461,1879624.3134476435,8.252129027444688
2021-05-28,197331.24374043584,2334536.679234402,2215076.855336459,1730632.366450617,1739515.3543189084,1854072.2256996941,1917707.2097927951,8.272019838503624
2021-06-01,64802.63218005334,2334536.679234402,2215076.855336459,1730888.642518212,1739768.3468504194,1845768.6813556396,1868180.3864323315,8.263012682143064
2021-06-02,233228.39312568854,2334536.679234402,2215076.855336459,1731034.378082753,1739914.057192528,1919969.0332915697,1959410.492993848,8.264528100464354
2021-06-03,-818921.8450137154,2334536.679234402,2215076.855336459,1725483.9029269393,1734352.0557163286,1749191.0216242734,1822980.7435143571,8.167113829764778
2021-06-04,1200309.559488398,2334536.679234402,2215076.855336459,1732854.0334975575,1741724.1119408954,1830537.9639819153,1883186.7826207522,8.250919464978983
2021-06-07,-36698.856818752465,2334536.679234402,2215076.855336459,1735576.7748055703,1744467.4883148083,1803590.9100141518,1879887.5873084012,8.315565908397218
2021-06-08,95901.35033146678,2334536.679234402,2215076.855336459,1736641.2062036798,1745530.9646640848,1872111.5935719165,1904801.44259012,8.323744514602573
2021-06-09,122014.14993672357,2334536.679234402,2215076.855336459,1736557.8123454815,1745434.7666576195,1854590.2768083697,1971363.3519877412,8.279610666244528
2021-06-10,640081.8323260921,2313041.552413745,2043729.7744184178,1667336.9564968585,1675934.052372725,1784339.8750955916,1779651.3944259274,10.306052589111138
2021-06-11,-142666.33679456156,2313041.552413745,2043729.7744184178,1667626.686231438,1676227.8716821985,1683504.569893368,1722860.9163445376,10.340179029572168
2021-06-14,4540.463027860896,2313041.552413745,2043729.7744184178,1669453.7150879411,1678052.8836247213,1705026.907184899,1754701.1722620344,10.358978466263459
2021-06-15,-341787.3318496886,2313041.552413745,2043729.7744184178,1670199.2756652506,1678790.7376489074,1798567.5493847297,1827429.228420444,10.31325563185207
2021-06-16,-655132.4115515907,2313041.552413745,2043729.7744184178,1673250.88725183,1681847.3791662739,1752485.2250618727,1799922.5058644358,10.410872405948396
2021-06-17,200691.03071274998,2313041.552413745,2043729.7744184178,1680025.5909560628,1688636.5419287563,1753751.3462867276,1749110.0931014153,10.646996999214714
2021-06-18,-252536.55164416402,2313041.552413745,2043729.7744184178,1679333.7895708845,1687945.151484395,1774947.354409185,1815648.9294212547,10.637217939017686
2021-06-21,353150.1904483459,2313041.552413745,2043729.7744184178,1681467.3425408583,1690071.3948920988,1808325.3594556863,1861600.818395511,10.620152670514875
2021-06-22,297503.33385140495,2313041.552413745,2043729.7744184178,1681469.1361448881,1690073.1088036278,1725839.718510306,1782557.2675863802,10.619480456494603
2021-06-23,-40135.28478965125,2313041.552413745,2043729.7744184178,1667491.1198509457,1676054.000688197,1754625.3109912097,1784642.9960522074,10.171831973504862
2021-06-24,422551.6838711547,2313041.552413745,2043729.7744184178,1668333.6611544385,1676887.797752513,1825083.452361086,1866297.4496757467,10.121035921046147
2021-06-25,-46335.259324718485,2313041.552413745,2043729.7744184178,1656423.7995091865,1664947.0756803537,1697180.161035337,1735264.5380674466,9.784471065422677
2021-06-28,565997.6536267597,2313041.552413745,2043729.7744184178,1657274.5461495703,1665788.7109216205,1721314.7757081136,1776288.7288972249,9.736890463529361
2021-06-29,-35433.208151227496,2313041.552413745,2043729.7744184178,1656931.5823587943,1665441.766425364,1898511.0965544418,1934878.1866241074,9.708231585382432
2021-06-30,112298.26648024582,2313041.552413745,2043729.7744184178,1658046.4313267926,1666552.790916095,1732717.3873695065,1777024.9604386124,9.69788715928887
2021-07-01,170091.91559868626,2313041.552413745,2043729.7744184178,1658274.7828875612,1666772.9895687802,1785922.2725652342,1812190.1053803477,9.646586267657135
2021-07-02,694223.5104712009,2313041.552413745,2043729.7744184178,1652594.109220661,1661041.0326873611,1726497.0181952426,1788011.370467772,9.39778583012348
